id;course_id;user_id;sale_value_brl;created_at
7982;16;4943;264.0;2019-04-28
7983;16;6070;190.0;2019-08-01
7984;16;4695;192.0;2019-12-28
7985;16;1202;189.0;2018-05-14
7986;16;4683;171.0;2019-01-17
7987;16;8781;214.0;2018-08-20
7988;16;5224;216.0;2019-04-24
7989;16;8477;279.0;2017-10-17
7990;16;3439;192.6;2018-06-05
7991;16;3211;306.0;2018-08-08
7992;16;7866;315.0;2019-12-31
7993;16;4894;212.0;2018-08-19
7994;16;8260;171.0;2019-12-11
7995;16;1535;336.6;2017-04-19
7996;16;5180;202.0;2019-10-14
7997;16;5299;218.4;2018-12-07
7998;16;6060;244.8;2019-11-23
7999;16;1705;400.0;2017-11-10
8000;16;2221;206.0;2018-06-18
8001;16;3906;196.0;2018-02-01
8002;16;8015;214.0;2016-07-21
8003;16;710;300.0;2019-09-21
8004;16;275;200.0;2019-11-29
8005;16;1123;303.0;2018-01-29
8006;16;5893;165.6;2019-04-21
8007;16;759;232.8;2019-08-01
8008;16;3019;376.0;2019-04-09
8009;16;1495;194.0;2019-05-08
8010;16;8527;412.0;2018-03-06
8011;16;6199;276.0;2019-08-15
8012;16;438;218.4;2017-10-16
8013;16;6304;180.0;2019-04-06
8014;16;9434;188.0;2019-10-28
8015;16;4401;285.0;2019-09-23
8016;16;1998;285.0;2017-02-08
8017;16;4194;340.0;2018-07-12
8018;16;8540;212.0;2019-12-26
8019;16;859;216.0;2018-03-23
8020;16;740;279.0;2016-11-27
8021;16;9793;252.0;2019-09-24
8022;16;1955;206.0;2019-09-03
8023;16;7306;212.0;2019-10-27
8024;16;4268;436.0;2018-04-23
8025;16;3367;196.0;2017-09-19
8026;16;3769;285.0;2019-01-12
8027;16;1776;192.0;2019-06-07
8028;16;6917;186.0;2019-07-23
8029;16;4234;182.0;2019-12-26
8030;16;3017;249.6;2017-09-24
8031;16;1197;256.8;2016-08-17
8032;16;9770;312.0;2019-08-30
8033;16;6837;184.0;2019-08-12
8034;16;7005;259.2;2019-09-27
8035;16;551;318.0;2018-03-28
8036;16;1665;318.0;2017-11-06
8037;16;1212;315.0;2016-10-22
8038;16;9584;312.8;2019-04-03
8039;16;6993;204.0;2019-11-03
8040;16;4851;237.6;2019-03-29
8041;16;8896;186.0;2018-02-21
8042;16;9143;169.2;2019-06-25
8043;16;4290;235.2;2019-12-12
8044;16;3493;212.0;2018-06-24
8045;16;1230;180.0;2018-12-21
8046;16;6501;196.2;2019-04-14
8047;16;422;165.6;2017-02-21
8048;16;1950;249.6;2019-05-08
8049;16;9523;324.0;2019-12-02
8050;16;7278;190.0;2019-08-27
8051;16;885;232.8;2017-05-18
8052;16;2359;306.0;2019-07-05
8053;16;5503;192.6;2019-09-10
8054;16;6852;186.0;2019-09-17
8055;16;1280;190.0;2018-04-12
8056;16;7893;249.6;2019-12-20
8057;16;6134;200.0;2019-12-04
8058;16;8501;212.0;2018-09-06
8059;16;5378;436.0;2019-05-08
8060;16;8877;206.0;2019-12-24
8061;16;9090;185.4;2019-11-06
8062;16;6989;208.0;2019-10-25
8063;16;9039;300.0;2018-02-16
8064;16;3808;285.0;2019-04-03
8065;16;3671;216.0;2018-03-07
8066;16;513;297.0;2019-04-09
8067;16;6146;392.0;2019-02-05
8068;16;6331;353.6;2019-12-28
8069;16;7557;202.0;2019-11-06
8070;16;3644;186.0;2017-12-22
8071;16;9989;312.8;2019-12-22
8072;16;2186;184.0;2019-01-16
8073;16;1368;256.8;2017-09-30
8074;16;2721;206.0;2019-12-12
8075;16;2427;204.0;2019-12-11
8076;16;7272;190.0;2019-09-28
8077;16;1546;190.0;2019-11-28
8078;16;3027;309.0;2017-08-17
8079;16;3627;220.0;2018-12-11
8080;16;9073;181.8;2019-11-05
8081;16;7001;412.0;2019-12-12
8082;16;3902;172.8;2019-01-27
8083;16;7119;309.4;2019-11-25
8084;16;8932;300.0;2019-02-09
8085;16;6509;218.0;2019-12-11
8086;16;4210;204.0;2018-08-25
8087;16;8473;218.0;2017-09-21
8088;16;1902;181.8;2019-01-15
8089;16;1944;208.0;2019-12-17
8090;16;5119;364.0;2019-01-23
8091;16;1243;309.0;2018-03-23
8092;16;4239;225.6;2018-06-10
8093;16;7069;210.0;2019-12-06
8094;16;1879;343.4;2019-02-24
8095;16;5;208.0;2019-01-01
8096;16;6003;174.6;2019-08-07
8097;16;2861;330.0;2017-08-29
8098;16;8982;346.8;2018-12-11
8099;16;9222;188.0;2018-10-27
8100;16;7678;357.0;2019-11-25
8101;16;8107;330.0;2017-10-09
8102;16;5527;186.0;2019-10-26
8103;16;5932;194.0;2019-10-09
8104;16;5250;180.0;2019-05-25
8105;16;8353;216.0;2019-08-23
8106;16;8913;230.4;2018-03-03
8107;16;6029;306.0;2019-12-27
8108;16;7747;206.0;2019-12-25
8109;16;7160;300.0;2019-12-15
8110;16;5267;259.2;2019-01-24
8111;16;6470;198.0;2019-07-14
8112;16;4898;288.0;2018-07-06
8113;16;1313;228.0;2016-09-06
8114;16;4525;172.8;2019-08-30
8115;16;635;192.0;2019-11-24
8116;16;285;294.0;2016-04-29
8117;16;5167;300.0;2019-04-14
8118;16;6485;190.8;2019-05-09
8119;16;9844;247.2;2019-10-06
8120;16;7090;276.0;2019-12-19
8121;16;527;326.4;2016-07-30
8122;16;1775;196.0;2018-02-11
8123;16;1774;194.4;2018-07-17
8124;16;9420;214.0;2019-05-25
8125;16;5169;196.2;2019-07-18
8126;16;8250;303.0;2018-08-16
8127;16;5685;363.8;2019-11-12
8128;16;2049;184.0;2017-12-05
8129;16;6978;206.0;2019-11-04
8130;16;8994;309.0;2019-09-22
8131;16;5215;291.0;2019-05-02
8132;16;5385;176.4;2019-01-13
8133;16;1008;220.8;2017-09-16
8134;16;2886;225.6;2019-04-22
8135;16;1543;214.0;2017-04-06
8136;16;477;188.0;2019-07-13
8137;16;3533;192.0;2019-12-31
8138;16;2448;220.0;2019-07-09
8139;16;3985;276.0;2018-07-21
8140;16;985;343.4;2018-04-20
8141;16;608;372.0;2018-04-04
8142;16;6558;220.0;2019-11-03
8143;16;191;216.0;2016-03-12
8144;16;5138;288.0;2019-10-22
8145;16;8631;282.0;2017-09-17
8146;16;7563;182.0;2019-10-14
8147;16;5304;186.0;2019-05-24
8148;16;944;214.0;2016-11-13
8149;16;902;294.0;2017-03-11
8150;16;3276;319.6;2018-09-04
8151;16;7926;324.0;2019-12-31
8152;16;2166;228.0;2018-10-24
8153;16;7328;312.0;2019-12-12
8154;16;4425;206.0;2018-10-27
8155;16;893;336.6;2017-07-09
8156;16;912;318.0;2018-04-13
8157;16;3981;247.2;2018-05-14
8158;16;7194;188.0;2019-10-05
8159;16;6557;249.6;2019-05-27
8160;16;5084;252.0;2018-10-27
8161;16;5566;309.0;2018-12-07
8162;16;8718;315.0;2018-02-25
8163;16;9472;318.0;2019-06-29
8164;16;5377;309.4;2019-07-22
8165;16;6526;306.0;2019-06-16
8166;16;581;186.0;2018-02-01
8167;16;4284;192.0;2019-02-11
8168;16;7048;306.0;2020-01-01
8169;16;5922;196.0;2019-05-09
8170;16;1707;294.0;2017-06-12
8171;16;2923;270.0;2018-08-13
8172;16;6246;367.2;2019-07-06
8173;16;7113;210.0;2019-08-15
8174;16;7361;254.4;2019-12-08
8175;16;3153;279.0;2019-04-19
8176;16;9332;218.0;2019-07-31
8177;16;5713;218.0;2018-12-10
8178;16;5420;212.0;2019-05-05
8179;16;92;190.0;2019-02-19
8180;16;6351;218.0;2019-12-11
8181;16;8420;182.0;2018-07-13
8182;16;4579;297.0;2018-08-05
8183;16;3284;330.0;2018-06-12
8184;16;6541;178.2;2019-05-13
8185;16;739;300.0;2019-09-18
8186;16;1636;225.6;2017-01-13
8187;16;4626;218.0;2019-08-25
8188;16;4637;183.6;2019-04-14
8189;16;3984;181.8;2018-02-16
8190;16;6713;180.0;2019-07-07
8191;16;6573;321.0;2019-06-05
8192;16;1589;184.0;2018-07-31
8193;16;507;368.0;2016-07-11
8194;16;5845;204.0;2019-04-08
8195;16;5832;300.0;2019-06-13
8196;16;2292;210.0;2019-10-15
8197;16;1466;208.0;2017-02-25
8198;16;178;244.8;2018-09-25
8199;16;5063;276.0;2019-05-03
8200;16;5923;324.0;2019-07-28
8201;16;3246;194.0;2019-06-09
8202;16;9781;282.0;2019-09-14
8203;16;3978;192.0;2018-04-08
8204;16;1578;353.6;2019-01-10
8205;16;7106;184.0;2019-08-21
8206;16;7929;297.0;2019-12-25
8207;16;1669;212.0;2019-05-28
8208;16;3009;165.6;2017-07-22
8209;16;1529;306.0;2017-02-07
8210;16;8685;204.0;2019-08-28
8211;16;4001;252.0;2019-10-02
8212;16;1584;196.0;2017-03-29
8213;16;8362;190.8;2018-01-03
8214;16;6531;223.2;2019-07-08
8215;16;3469;303.0;2018-12-08
8216;16;5607;216.0;2019-07-27
8217;16;1840;216.0;2018-10-17
8218;16;1911;210.0;2017-03-14
8219;16;4047;315.0;2018-06-02
8220;16;7788;247.2;2019-11-26
8221;16;4347;312.0;2018-08-21
8222;16;597;180.0;2019-04-24
8223;16;238;318.0;2017-10-13
8224;16;9808;318.0;2019-09-28
8225;16;3886;306.0;2019-06-18
8226;16;8029;346.8;2016-07-26
8227;16;7802;315.0;2019-12-12
8228;16;4459;424.0;2018-05-12
8229;16;6105;256.8;2019-07-27
8230;16;1956;196.0;2017-04-29
8231;16;3434;192.0;2019-12-30
8232;16;1370;220.8;2018-03-14
8233;16;7989;216.0;2019-12-31
8234;16;8032;318.0;2019-09-03
8235;16;2058;208.0;2019-07-13
8236;16;1891;353.6;2018-11-13
8237;16;1315;185.4;2019-09-07
8238;16;3431;235.2;2017-12-31
8239;16;3329;235.2;2019-12-25
8240;16;2353;192.0;2018-09-12
8241;16;1366;216.0;2018-10-11
8242;16;2810;340.0;2019-07-12
8243;16;3452;252.0;2018-08-24
8244;16;2585;190.0;2018-01-11
8245;16;488;182.0;2016-10-13
8246;16;9670;212.0;2019-09-02
8247;16;4471;300.0;2019-05-14
8248;16;8520;223.2;2019-10-21
8249;16;6645;210.0;2019-08-31
8250;16;3494;321.0;2018-02-04
8251;16;832;350.2;2019-09-20
8252;16;3173;182.0;2019-11-29
8253;16;4225;261.6;2019-01-20
8254;16;9798;370.6;2019-12-17
8255;16;2188;176.4;2018-10-05
8256;16;642;200.0;2017-07-28
8257;16;8343;312.0;2017-07-11
8258;16;5826;165.6;2019-03-23
8259;16;2191;384.0;2019-11-10
8260;16;1357;212.0;2017-11-04
8261;16;3605;309.0;2019-11-28
8262;16;9389;256.8;2019-06-18
8263;16;5312;167.4;2019-08-16
8264;16;5006;256.8;2019-07-28
8265;16;5858;180.0;2018-12-13
8266;16;2174;254.4;2018-09-30
8267;16;7613;256.8;2019-11-05
8268;16;9608;235.2;2019-08-17
8269;16;8282;244.8;2016-09-21
8270;16;1579;312.0;2017-08-21
8271;16;2835;300.0;2019-02-10
8272;16;1329;169.2;2017-08-15
8273;16;3437;420.0;2018-09-27
8274;16;7313;223.2;2019-11-30
8275;16;2176;306.0;2017-03-22
8276;16;9872;204.0;2019-11-11
8277;16;9351;254.4;2019-10-21
8278;16;9680;174.6;2019-10-06
8279;16;4676;206.0;2018-08-24
8280;16;8486;180.0;2019-04-01
8281;16;786;282.0;2018-08-19
8282;16;6691;180.0;2019-06-26
8283;16;5271;218.0;2019-11-18
8284;16;6064;306.0;2019-08-08
8285;16;6563;216.0;2019-05-23
8286;16;6308;208.0;2019-06-21
8287;16;9273;182.0;2018-10-08
8288;16;1073;190.0;2017-02-14
8289;16;9941;218.4;2019-11-27
8290;16;8128;208.0;2018-05-11
8291;16;5253;192.6;2019-10-10
8292;16;3599;188.0;2018-01-15
8293;16;1946;235.2;2019-10-29
8294;16;6185;436.0;2019-10-17
8295;16;3170;285.0;2019-04-30
8296;16;2323;200.0;2017-06-16
8297;16;6779;237.6;2019-10-27
8298;16;793;276.0;2017-03-20
8299;16;900;392.0;2017-09-25
8300;16;7703;312.0;2019-12-05
8301;16;4421;300.0;2019-05-05
8302;16;2726;326.4;2018-07-01
8303;16;328;312.0;2018-08-18
8304;16;1405;392.0;2016-12-02
8305;16;7995;172.8;2019-12-30
8306;16;7455;206.0;2019-12-22
8307;16;3611;276.0;2019-02-07
8308;16;4761;194.0;2019-06-03
8309;16;2461;416.0;2019-06-01
8310;16;654;288.0;2017-03-31
8311;16;1320;363.8;2017-08-07
8312;16;5543;186.0;2019-02-01
8313;16;6853;210.0;2019-10-19
8314;16;8680;194.0;2018-07-24
8315;16;6784;350.2;2019-07-04
8316;16;3543;186.0;2019-03-20
8317;16;4386;186.0;2018-09-03
8318;16;9536;323.0;2019-05-02
8319;16;5132;180.0;2019-01-18
8320;16;49;363.8;2016-09-16
8321;16;3527;324.0;2019-04-08
8322;16;121;183.6;2017-03-18
8323;16;1327;372.0;2017-12-09
8324;16;5391;235.2;2019-10-26
8325;16;8346;228.0;2019-08-24
8326;16;5755;408.0;2019-08-07
8327;16;8746;259.2;2018-12-17
8328;16;1724;294.0;2018-11-10
8329;16;8377;212.0;2018-11-17
8330;16;6490;315.0;2019-06-05
8331;16;8755;315.0;2019-01-26
8332;16;5307;404.0;2019-07-24
8333;16;6574;279.0;2019-06-22
8334;16;2558;200.0;2018-11-03
8335;16;2220;184.0;2017-09-20
8336;16;3642;235.2;2018-02-12
8337;16;8945;190.0;2019-06-20
8338;16;8446;364.0;2019-03-13
8339;16;5788;216.0;2019-01-30
8340;16;8096;180.0;2017-02-25
8341;16;972;232.8;2017-02-23
8342;16;811;225.6;2019-04-04
8343;16;9447;360.0;2019-01-18
8344;16;1843;261.6;2019-04-04
8345;16;4022;300.0;2018-12-12
8346;16;829;225.6;2019-03-29
8347;16;6936;180.0;2019-10-15
8348;16;6346;327.0;2019-08-01
8349;16;9609;180.0;2019-11-21
8350;16;5186;242.4;2019-02-26
8351;16;7280;208.0;2019-12-31
8352;16;6928;190.8;2019-07-07
8353;16;591;223.2;2019-11-12
8354;16;3688;204.0;2019-05-03
8355;16;3988;202.0;2019-05-04
8356;16;9512;218.4;2019-08-25
8357;16;6183;294.0;2019-11-19
8358;16;3226;288.0;2019-05-14
8359;16;8248;192.0;2017-01-03
8360;16;6058;181.8;2019-06-20
8361;16;1973;194.0;2018-12-18
8362;16;9368;188.0;2019-11-24
8363;16;3863;187.2;2018-12-01
8364;16;5848;180.0;2019-06-28
8365;16;7050;190.0;2019-10-17
8366;16;7155;261.6;2019-11-01
8367;16;4522;318.0;2018-08-14
8368;16;3392;186.0;2018-01-18
8369;16;7954;174.6;2019-12-29
8370;16;2090;309.0;2018-05-22
8371;16;8728;204.0;2019-03-18
8372;16;1456;185.4;2017-06-09
8373;16;2847;190.8;2018-01-03
8374;16;817;202.0;2016-12-25
8375;16;3357;360.0;2019-10-20
8376;16;9439;194.0;2019-09-22
8377;16;355;303.0;2019-11-16
8378;16;8510;228.0;2018-01-29
8379;16;4960;306.0;2019-12-02
8380;16;3206;187.2;2019-03-11
8381;16;4325;188.0;2019-02-18
8382;16;6634;330.0;2019-10-14
8383;16;6685;212.0;2019-05-22
8384;16;2352;180.0;2019-12-07
8385;16;9631;189.0;2019-07-05
8386;16;399;220.0;2018-06-26
8387;16;9678;190.8;2019-06-27
8388;16;4777;196.0;2019-04-30
8389;16;4423;206.0;2019-07-19
8390;16;9947;190.8;2019-11-23
8391;16;63;264.0;2017-03-29
8392;16;6649;228.0;2019-12-19
8393;16;1033;244.8;2017-03-12
8394;16;3134;324.0;2018-04-08
8395;16;6494;190.0;2019-09-13
8396;16;7591;218.0;2019-11-29
8397;16;1177;174.6;2019-03-15
8398;16;652;163.8;2016-10-14
8399;16;8676;202.0;2018-10-05
8400;16;7446;276.0;2019-10-27
8401;16;1061;288.0;2017-11-05
8402;16;6057;190.0;2019-10-14
8403;16;4334;282.0;2019-06-05
8404;16;888;232.8;2017-09-30
8405;16;8533;300.0;2017-11-23
8406;16;4465;180.0;2019-04-07
8407;16;570;291.0;2018-06-12
8408;16;561;306.0;2016-11-03
8409;16;7515;188.0;2019-10-10
8410;16;3407;220.0;2018-12-09
8411;16;5773;202.0;2019-03-12
8412;16;7707;360.0;2019-12-12
8413;16;4613;396.0;2018-09-18
8414;16;8802;300.0;2018-07-30
8415;16;9845;212.0;2019-09-17
8416;16;1658;212.0;2019-06-11
8417;16;9007;321.0;2018-08-18
8418;16;6907;330.0;2019-09-16
8419;16;3864;256.8;2019-05-02
8420;16;6014;242.4;2019-09-26
8421;16;9540;194.0;2019-07-31
8422;16;485;261.6;2019-02-13
8423;16;4958;190.8;2018-11-04
8424;16;9832;182.0;2019-09-09
8425;16;2227;288.0;2018-12-24
8426;16;3661;188.0;2017-12-23
8427;16;8838;212.0;2018-09-17
8428;16;6763;237.6;2019-07-22
8429;16;7358;194.0;2019-12-12
8430;16;5344;291.0;2019-05-29
8431;16;9884;254.4;2019-12-22
8432;16;3696;312.0;2019-10-23
8433;16;7794;196.0;2019-12-17
8434;16;5490;194.0;2018-11-18
8435;16;8789;192.0;2017-12-20
8436;16;3118;230.4;2018-10-16
8437;16;9137;216.0;2019-02-08
8438;16;1975;216.0;2019-04-09
8439;16;8278;210.0;2017-09-06
8440;16;407;330.0;2018-11-25
8441;16;8004;194.0;2019-09-07
8442;16;8350;350.2;2019-12-29
8443;16;487;162.0;2017-06-20
8444;16;7620;270.0;2019-12-24
8445;16;6829;321.0;2019-08-24
8446;16;4537;368.0;2018-08-21
8447;16;3371;319.6;2018-02-21
8448;16;824;285.0;2019-05-01
8449;16;2311;232.8;2019-05-17
8450;16;2904;216.0;2018-07-03
8451;16;9641;194.4;2019-06-28
8452;16;6532;242.4;2019-05-25
8453;16;9942;220.0;2019-11-22
8454;16;2131;297.0;2019-10-06
8455;16;8787;247.2;2019-05-20
8456;16;5987;303.0;2019-04-03
8457;16;8841;218.0;2019-04-03
8458;16;44;214.0;2019-12-01
8459;16;1702;216.0;2019-07-03
8460;16;3144;288.0;2017-12-20
8461;16;9606;210.0;2019-07-24
8462;16;4352;212.0;2018-10-18
8463;16;7938;294.0;2019-12-28
8464;16;3259;190.0;2019-06-28
8465;16;2772;244.8;2018-10-02
8466;16;7237;416.0;2019-12-02
8467;16;7421;237.6;2019-12-29
8468;16;4277;294.0;2019-03-19
8469;16;7099;198.0;2019-09-21
8470;16;5691;303.0;2019-01-18
8471;16;2293;190.0;2017-03-08
8472;16;2423;206.0;2019-08-24
8473;16;4905;202.0;2019-06-01
8474;16;4583;220.0;2018-07-07
8475;16;9440;237.6;2019-05-17
8476;16;6754;210.0;2019-06-12
8477;16;6411;285.0;2019-04-19
8478;16;3489;218.0;2018-11-13
8479;16;1078;312.0;2019-05-23
8480;16;4829;202.0;2018-11-05
8481;16;6225;330.0;2019-11-03
8482;16;1564;309.0;2019-08-20
8483;16;8951;300.0;2019-09-03
8484;16;3089;184.0;2018-06-11
8485;16;2894;167.4;2017-06-22
8486;16;6900;321.0;2019-09-12
8487;16;7683;190.0;2019-12-29
8488;16;1071;256.8;2018-11-14
8489;16;6803;432.0;2019-12-13
8490;16;8173;326.4;2017-03-18
8491;16;3821;249.6;2019-10-11
8492;16;8161;279.0;2017-03-23
8493;16;2612;252.0;2018-11-25
8494;16;6709;204.0;2019-09-16
8495;16;550;223.2;2016-10-06
8496;16;5217;270.0;2019-04-06
8497;16;9828;218.0;2019-08-26
8498;16;6529;273.0;2019-10-03
8499;16;2148;192.0;2017-06-26
8500;16;1122;184.0;2017-02-15
8501;16;9367;220.8;2019-12-01
8502;16;8423;306.0;2019-01-16
8503;16;8514;214.0;2019-10-23
8504;16;6084;294.0;2019-09-16
8505;16;4111;346.8;2019-08-20
8506;16;1651;220.0;2018-11-19
8507;16;7704;204.0;2019-12-10
8508;16;9305;196.0;2019-09-08
8509;16;9174;300.0;2019-10-20
8510;16;3488;210.0;2018-02-10
8511;16;3520;200.0;2018-10-12
8512;16;8589;167.4;2019-02-20
8513;16;878;300.0;2017-04-17
8514;16;2477;306.0;2017-09-29
8515;16;6148;190.0;2019-08-17
8516;16;3369;294.0;2019-03-20
8517;16;3943;376.0;2018-12-30
8518;16;6031;321.0;2019-02-02
8519;16;5795;327.0;2019-01-04
8520;16;650;214.0;2019-11-06
8521;16;3158;208.0;2019-07-13
8522;16;6789;216.0;2019-07-31
8523;16;3603;247.2;2018-03-31
8524;17;5484;229.5;2019-08-14
8525;17;9250;243.0;2018-09-19
8526;17;5003;145.5;2019-06-07
8527;17;9186;138.0;2018-05-15
8528;17;3686;222.8;2018-05-31
8529;17;8607;151.5;2017-11-17
8530;17;6175;167.4;2019-12-31
8531;17;1321;165.0;2019-03-05
8532;17;4755;167.4;2018-08-26
8533;17;3067;227.3;2019-11-02
8534;17;4111;163.5;2018-12-29
8535;17;6873;144.0;2019-12-08
8536;17;7181;180.0;2019-08-26
8537;17;9069;135.0;2019-08-15
8538;17;9653;238.5;2019-08-26
8539;17;3084;141.0;2019-01-20
8540;17;6690;165.0;2019-12-20
8541;17;5111;157.5;2018-12-17
8542;17;4418;243.0;2019-01-17
8543;17;150;231.8;2019-10-18
8544;17;355;165.6;2016-05-31
8545;17;2715;167.4;2017-08-06
8546;17;7100;222.8;2019-10-07
8547;17;4177;143.1;2019-12-02
8548;17;5947;157.5;2019-03-24
8549;17;8852;138.0;2017-12-17
8550;17;7000;183.6;2019-09-12
8551;17;5461;220.5;2019-09-22
8552;17;6435;136.4;2019-06-10
8553;17;7061;180.0;2019-12-04
8554;17;6064;207.0;2019-11-07
8555;17;3413;141.0;2018-04-18
8556;17;4122;162.0;2019-05-12
8557;17;706;165.0;2019-10-03
8558;17;5508;252.5;2019-04-21
8559;17;7386;154.5;2019-09-20
8560;17;7525;147.0;2019-12-06
8561;17;3689;131.0;2018-02-13
8562;17;8245;218.3;2017-12-12
8563;17;2140;132.3;2019-08-05
8564;17;6842;150.0;2019-11-17
8565;17;3681;131.0;2018-07-01
8566;17;1119;121.5;2016-08-08
8567;17;7795;238.5;2019-12-08
8568;17;601;171.0;2017-12-08
8569;17;8008;148.5;2019-04-29
8570;17;4075;145.5;2019-11-19
8571;17;6692;245.3;2019-11-15
8572;17;6908;163.5;2019-08-04
8573;17;4690;181.8;2018-06-09
8574;17;4597;165.0;2018-09-12
8575;17;3827;247.4;2018-11-21
8576;17;7629;151.5;2019-11-20
8577;17;9859;247.5;2019-11-07
8578;17;6644;194.4;2019-12-13
8579;17;3216;202.5;2019-03-11
8580;17;2761;148.5;2017-10-04
8581;17;7969;126.9;2019-12-27
8582;17;2991;141.0;2019-08-27
8583;17;9927;178.2;2019-11-21
8584;17;5311;142.5;2018-09-09
8585;17;3253;211.5;2019-09-30
8586;17;8625;202.5;2017-07-25
8587;17;6329;171.0;2019-04-09
8588;17;4018;183.6;2019-01-26
8589;17;8949;150.0;2019-06-24
8590;17;805;163.5;2018-07-24
8591;17;1607;198.0;2017-03-13
8592;17;2475;141.8;2017-10-19
8593;17;6195;135.0;2019-07-26
8594;17;8265;144.0;2017-08-10
8595;17;5541;148.5;2019-09-04
8596;17;8337;190.8;2019-01-22
8597;17;5720;147.0;2019-12-01
8598;17;7984;159.0;2019-12-30
8599;17;1148;165.0;2016-11-25
8600;17;5612;139.5;2018-11-28
8601;17;3683;234.0;2019-03-05
8602;17;3116;167.4;2017-09-01
8603;17;5903;194.4;2019-09-20
8604;17;6373;135.0;2019-03-31
8605;17;7655;147.0;2019-12-01
8606;17;9649;238.5;2019-06-20
8607;17;7937;138.0;2019-12-26
8608;17;5562;225.0;2019-05-02
8609;17;9943;327.0;2019-12-28
8610;17;2620;222.8;2018-01-31
8611;17;1809;185.4;2017-04-17
8612;17;4087;154.5;2019-03-17
8613;17;3258;198.0;2019-03-06
8614;17;4950;137.7;2019-04-30
8615;17;8551;122.9;2018-01-19
8616;17;874;145.8;2018-09-10
8617;17;8059;315.0;2019-10-20
8618;17;3187;178.2;2018-06-22
8619;17;5413;160.5;2019-03-14
8620;17;4147;143.1;2018-06-27
8621;17;1812;202.5;2019-11-21
8622;17;4913;148.5;2019-12-13
8623;17;4543;129.6;2018-07-27
8624;17;5831;207.0;2018-12-25
8625;17;7898;247.4;2019-12-20
8626;17;1901;165.6;2018-02-19
8627;17;3590;174.6;2018-07-19
8628;17;700;148.5;2018-09-09
8629;17;5895;136.5;2019-09-03
8630;17;1657;288.0;2018-02-23
8631;17;7718;178.2;2019-12-26
8632;17;3648;145.5;2019-01-25
8633;17;5607;220.5;2018-12-06
8634;17;7489;211.5;2019-10-18
8635;17;9905;154.5;2019-11-06
8636;17;4267;142.5;2018-09-03
8637;17;4322;165.0;2019-12-02
8638;17;3890;165.0;2019-09-10
8639;17;5917;276.0;2019-03-20
8640;17;7874;141.8;2019-12-09
8641;17;532;209.3;2016-10-31
8642;17;9673;141.0;2019-08-24
8643;17;517;142.5;2016-06-12
8644;17;6003;135.0;2019-08-21
8645;17;7619;238.5;2019-11-17
8646;17;6038;142.5;2019-09-07
8647;17;4506;156.0;2019-07-16
8648;17;7466;142.5;2019-12-09
8649;17;7865;145.5;2019-12-31
8650;17;555;124.2;2018-06-25
8651;17;5483;138.0;2019-01-18
8652;17;3108;141.0;2019-09-13
8653;17;545;169.2;2016-08-31
8654;17;908;159.0;2018-01-21
8655;17;966;165.6;2019-11-19
8656;17;3584;243.0;2018-12-04
8657;17;7836;153.0;2019-12-09
8658;17;4155;154.5;2018-12-29
8659;17;9376;163.5;2018-10-31
8660;17;9625;147.0;2019-12-06
8661;17;8793;153.0;2019-02-23
8662;17;8267;139.1;2018-02-15
8663;17;3099;159.0;2018-10-19
8664;17;8588;151.5;2019-05-04
8665;17;4786;148.5;2019-04-01
8666;17;2739;154.5;2017-06-03
8667;17;7717;243.0;2019-12-23
8668;17;9383;178.2;2019-11-04
8669;17;9382;209.3;2019-07-15
8670;17;4197;192.6;2018-03-02
8671;17;3446;222.8;2018-01-19
8672;17;250;147.0;2016-07-21
8673;17;1926;153.0;2017-10-28
8674;17;1069;234.0;2018-02-11
8675;17;8056;154.5;2017-03-26
8676;17;363;229.5;2019-09-21
8677;17;6860;240.8;2019-08-05
8678;17;8655;245.3;2018-12-13
8679;17;4991;222.8;2019-09-09
8680;17;6699;178.2;2019-10-07
8681;17;106;121.5;2019-12-27
8682;17;2216;216.0;2018-12-09
8683;17;7373;194.4;2019-09-14
8684;17;2224;156.0;2019-06-24
8685;17;9855;222.8;2019-12-13
8686;17;1063;163.5;2016-09-15
8687;17;6027;180.0;2019-08-22
8688;17;94;153.0;2017-04-14
8689;17;1420;154.5;2019-07-20
8690;17;1049;234.0;2018-09-15
8691;17;9403;144.5;2019-09-29
8692;17;1245;157.5;2018-04-27
8693;17;5052;131.0;2019-06-14
8694;17;6364;151.5;2019-08-24
8695;17;4263;136.5;2018-04-09
8696;17;9542;140.4;2019-06-09
8697;17;963;147.2;2018-12-06
8698;17;4061;151.5;2019-03-14
8699;17;8665;144.0;2017-06-06
8700;17;9470;135.0;2019-12-18
8701;17;8194;156.0;2018-11-09
8702;17;6390;247.5;2019-07-13
8703;17;2909;181.8;2019-04-27
8704;17;6259;209.3;2019-05-23
8705;17;2551;189.0;2018-03-08
8706;17;6634;183.6;2019-10-14
8707;17;9939;167.4;2019-12-31
8708;17;7271;150.0;2019-12-13
8709;17;4115;156.0;2018-06-12
8710;17;3942;260.1;2018-05-11
8711;17;3926;153.0;2019-02-05
8712;17;6500;144.5;2019-09-25
8713;17;6762;225.0;2019-10-29
8714;17;1398;154.5;2017-11-11
8715;17;4706;189.0;2019-10-03
8716;17;1133;174.6;2018-08-23
8717;17;450;190.8;2016-09-29
8718;17;9462;137.7;2019-01-24
8719;17;6139;218.3;2019-08-30
8720;17;238;138.0;2017-04-28
